시도,시구군,읍면동,지번,아파트명,전체주소,전용면적,층,건축년도,거래년도,거래월,거래금액,위도,경도,FCN예측값
강원도,속초시,교동 ,923,삼환아파트,강원도 속초시 교동 923 삼환아파트,96.42,5,1994,2017,11,,38.2035,128.5661,1.60E+08
강원도,속초시,교동 ,961,청초대우아파트,강원도 속초시 교동 961 청초대우아파트,59.95,4,1998,2017,11,,38.1973,128.5735,1.41E+08
강원도,속초시,금호동 ,622-66,금호대명(서울대명2차)아파트,강원도 속초시 금호동 622-66 금호대명(서울대명2차)아파트,59.4,5,1993,2017,11,,38.2098,128.5802,1.16E+08
강원도,속초시,금호동 ,627,속초e편한세상,강원도 속초시 금호동 627 속초e편한세상,84.98,15,2006,2017,11,,38.2101,128.5823,2.57E+08
강원도,속초시,동명동 ,512,대명타워영랑호아파트,강원도 속초시 동명동 512 대명타워영랑호아파트,59.93,2,1997,2017,11,,38.2114,128.5842,1.26E+08
강원도,속초시,동명동 ,512,대명타워영랑호아파트,강원도 속초시 동명동 512 대명타워영랑호아파트,84.9,4,1997,2017,11,,38.2114,128.5842,1.71E+08
강원도,속초시,영랑동 ,157,양우비치타워맨션,강원도 속초시 영랑동 157 양우비치타워맨션,84.5,15,1990,2017,11,,38.2159,128.5927,1.62E+08
강원도,속초시,영랑동 ,160-1,송하아파트,강원도 속초시 영랑동 160-1 송하아파트,47.64,5,1988,2017,11,,38.2165,128.5916,7.95E+07
강원도,속초시,영랑동 ,160-1,송하아파트,강원도 속초시 영랑동 160-1 송하아파트,39.93,1,1988,2017,11,,38.2165,128.5916,6.12E+07
강원도,속초시,조양동 ,1215-1,조양2주공아파트,강원도 속초시 조양동 1215-1 조양2주공아파트,39.74,12,1998,2017,11,,38.1863,128.5938,9.78E+07
강원도,속초시,조양동 ,1217-1,,강원도 속초시 조양동 1217-1 ,59.99,12,1998,2017,11,,38.185,128.5938,1.55E+08
강원도,속초시,조양동 ,1292-1,동명아파트,강원도 속초시 조양동 1292-1 동명아파트,39.45,2,1989,2017,11,,38.1859,128.5995,8.32E+07
강원도,속초시,조양동 ,1294-23,성호아파트,강원도 속초시 조양동 1294-23 성호아파트,49.65,11,2001,2017,11,,38.1848,128.5989,1.26E+08
강원도,속초시,조양동 ,1294-23,성호아파트,강원도 속초시 조양동 1294-23 성호아파트,59.76,13,2001,2017,11,,38.1848,128.5989,1.40E+08
강원도,속초시,조양동 ,1294-23,성호아파트,강원도 속초시 조양동 1294-23 성호아파트,59.76,17,2001,2017,11,,38.1848,128.5989,1.41E+08
강원도,속초시,조양동 ,1463-4,설악한신아파트,강원도 속초시 조양동 1463-4 설악한신아파트,51.45,2,1990,2017,11,,38.1878,128.604,1.12E+08
강원도,속초시,조양동 ,1499,부영아파트3단지,강원도 속초시 조양동 1499 부영아파트3단지,84.88,10,1996,2017,11,,38.1902,128.578,1.88E+08
강원도,속초시,조양동 ,1499,부영아파트3단지,강원도 속초시 조양동 1499 부영아파트3단지,166.54,15,1996,2017,11,,38.1902,128.578,3.01E+08
강원도,속초시,조양동 ,1499,부영아파트3단지,강원도 속초시 조양동 1499 부영아파트3단지,84.88,14,1996,2017,11,,38.1902,128.578,1.90E+08
강원도,속초시,조양동 ,1499,부영아파트3단지,강원도 속초시 조양동 1499 부영아파트3단지,59.91,2,1996,2017,11,,38.1902,128.578,1.22E+08
강원도,속초시,조양동 ,1501,,강원도 속초시 조양동 1501 ,40,11,1995,2017,11,,38.1885,128.5815,8.38E+07
강원도,속초시,조양동 ,1502,부영아파트6단지,강원도 속초시 조양동 1502 부영아파트6단지,50,1,1995,2017,11,,38.1874,128.5819,9.90E+07
강원도,속초시,조양동 ,1505,부영아파트,강원도 속초시 조양동 1505 부영아파트,50,14,1995,2017,11,,38.1887,128.5843,1.17E+08
강원도,속초시,조양동 ,1540-1,부영아파트,강원도 속초시 조양동 1540-1 부영아파트,49.92,2,1998,2017,11,,38.1878,128.5858,1.16E+08
강원도,속초시,조양동 ,1540-1,부영아파트,강원도 속초시 조양동 1540-1 부영아파트,49.92,5,1998,2017,11,,38.1878,128.5858,1.17E+08
강원도,속초시,조양동 ,1563,속초조양코아루아파트,강원도 속초시 조양동 1563 속초조양코아루아파트,84.98,12,2006,2017,11,,38.1878,128.5716,2.53E+08
강원도,속초시,조양동 ,1563,속초조양코아루아파트,강원도 속초시 조양동 1563 속초조양코아루아파트,84.98,6,2006,2017,11,,38.1878,128.5716,2.26E+08
강원도,속초시,청학동 ,632-30,금강아파트,강원도 속초시 청학동 632-30 금강아파트,71.87,2,1983,2017,11,,38.204,128.5829,9.53E+07
강원도,양구군,양구읍 상리,510,경림아파트,강원도 양구군 양구읍 상리 510 경림아파트,37.76,8,1998,2017,11,,38.1079,127.9846,5.70E+07
강원도,양구군,양구읍 정림리,177,보배아파트,강원도 양구군 양구읍 정림리 177 보배아파트,84.69,2,1992,2017,11,,38.1004,127.9832,1.05E+08
강원도,원주시,개운동 ,01월 28일,원주힐스테이트아파트,강원도 원주시 개운동 28-1 원주힐스테이트아파트,157.78,13,2006,2017,11,,37.3406,127.9623,3.14E+08
강원도,원주시,개운동 ,322,개운현대아파트,강원도 원주시 개운동 322 개운현대아파트,35.1,9,1998,2017,11,,37.3368,127.9519,7.89E+07
강원도,원주시,개운동 ,328-1,원흥3차아파트,강원도 원주시 개운동 328-1 원흥3차아파트,59.9,2,1993,2017,11,,37.3349,127.9538,9.95E+07
강원도,원주시,개운동 ,441,개운1차한신휴플러스아파트,강원도 원주시 개운동 441 개운1차한신휴플러스아파트,84.98,8,2006,2017,11,,37.3322,127.9503,2.38E+08
강원도,원주시,개운동 ,441,개운1차한신휴플러스아파트,강원도 원주시 개운동 441 개운1차한신휴플러스아파트,84.98,16,2006,2017,11,,37.3322,127.9503,2.46E+08
강원도,원주시,관설동 ,1713-1,청솔6차아파트,강원도 원주시 관설동 1713-1 청솔6차아파트,59.85,2,2002,2017,11,,37.3175,127.9655,1.03E+08
강원도,원주시,관설동 ,1713-1,청솔6차아파트,강원도 원주시 관설동 1713-1 청솔6차아파트,59.85,7,2002,2017,11,,37.3175,127.9655,1.12E+08
강원도,원주시,관설동 ,1713-2,원주단관8차청솔아파트,강원도 원주시 관설동 1713-2 원주단관8차청솔아파트,59.85,11,2002,2017,11,,37.3168,127.9663,1.11E+08
강원도,원주시,관설동 ,1713-2,원주단관8차청솔아파트,강원도 원주시 관설동 1713-2 원주단관8차청솔아파트,59.85,8,2002,2017,11,,37.3168,127.9663,1.12E+08
강원도,원주시,관설동 ,1774-4,단관코아루아파트,강원도 원주시 관설동 1774-4 단관코아루아파트,84.96,2,2005,2017,11,,37.314,127.9622,1.55E+08
강원도,원주시,단계동 ,1095-1,봉화산이-편한세상,강원도 원주시 단계동 1095-1 봉화산이-편한세상,84.98,8,2006,2017,11,,37.3511,127.927,2.65E+08
강원도,원주시,단계동 ,111-4,동보렉스3차아파트,강원도 원주시 단계동 111-4 동보렉스3차아파트,59.99,5,1990,2017,11,,37.3565,127.933,8.95E+07
강원도,원주시,단계동 ,111-47,동보렉스아파트4차,강원도 원주시 단계동 111-47 동보렉스아파트4차,73,5,1991,2017,11,,37.3572,127.9322,1.11E+08
강원도,원주시,단계동 ,1165,단계이안아파트,강원도 원주시 단계동 1165 단계이안아파트,84.93,4,2007,2017,11,,37.3618,127.935,2.13E+08
강원도,원주시,단계동 ,1166,이안1단지,강원도 원주시 단계동 1166 이안1단지,84.93,15,2007,2017,11,,37.3604,127.9345,2.20E+08
강원도,원주시,단계동 ,507,현대아파트,강원도 원주시 단계동 507 현대아파트,75.93,19,1992,2017,11,,37.357,127.9294,1.34E+08
강원도,원주시,단계동 ,792,단계아파트,강원도 원주시 단계동 792 단계아파트,54.12,5,1984,2017,11,,37.3444,127.9348,9.84E+07
강원도,원주시,단계동 ,792,단계아파트,강원도 원주시 단계동 792 단계아파트,54.12,2,1984,2017,11,,37.3444,127.9348,1.02E+08
강원도,원주시,단계동 ,807,단계롯데아파트,강원도 원주시 단계동 807 단계롯데아파트,84.91,11,1993,2017,11,,37.353,127.929,1.61E+08
강원도,원주시,단계동 ,807,단계롯데아파트,강원도 원주시 단계동 807 단계롯데아파트,76.54,3,1993,2017,11,,37.353,127.929,1.29E+08
강원도,원주시,단계동 ,807,단계롯데아파트,강원도 원주시 단계동 807 단계롯데아파트,84.91,12,1993,2017,11,,37.353,127.929,1.62E+08
강원도,원주시,단계동 ,808-1,라이프타운,강원도 원주시 단계동 808-1 라이프타운,134.76,6,1993,2017,11,,37.3513,127.9309,1.71E+08
강원도,원주시,단계동 ,880,코오롱아파트,강원도 원주시 단계동 880 코오롱아파트,59.73,15,1994,2017,11,,37.3431,127.9283,1.38E+08
강원도,원주시,단계동 ,880,코오롱아파트,강원도 원주시 단계동 880 코오롱아파트,59.73,14,1994,2017,11,,37.3431,127.9283,1.41E+08
강원도,원주시,단구동 ,1026-26,동보 노빌리티타워 골드,강원도 원주시 단구동 1026-26 동보 노빌리티타워 골드,144.2,24,2009,2017,11,,37.3285,127.9522,4.12E+08
강원도,원주시,단구동 ,1026-26,동보 노빌리티타워 골드,강원도 원주시 단구동 1026-26 동보 노빌리티타워 골드,146.98,11,2009,2017,11,,37.3285,127.9522,4.17E+08
강원도,원주시,단구동 ,1461,한신휴플러스2차아파트,강원도 원주시 단구동 1461 한신휴플러스2차아파트,84.98,5,2006,2017,11,,37.3297,127.9531,2.28E+08
강원도,원주시,단구동 ,1467,대흥아파트,강원도 원주시 단구동 1467 대흥아파트,84.98,8,1994,2017,11,,37.323,127.9646,1.43E+08
강원도,원주시,단구동 ,1478-4,유승아파트,강원도 원주시 단구동 1478-4 유승아파트,84.47,14,2003,2017,11,,37.3203,127.9674,1.85E+08
강원도,원주시,단구동 ,1478-4,유승아파트,강원도 원주시 단구동 1478-4 유승아파트,84.47,17,2003,2017,11,,37.3203,127.9674,1.84E+08
강원도,원주시,단구동 ,1517-2,한일아파트,강원도 원주시 단구동 1517-2 한일아파트,59.91,15,1997,2017,11,,37.329,127.9486,1.52E+08
강원도,원주시,단구동 ,1517-2,한일아파트,강원도 원주시 단구동 1517-2 한일아파트,59.91,5,1997,2017,11,,37.329,127.9486,1.54E+08
강원도,원주시,단구동 ,1517-3,원주구곡청솔7차아파트,강원도 원주시 단구동 1517-3 원주구곡청솔7차아파트,59.85,15,2002,2017,11,,37.3278,127.9472,1.21E+08
강원도,원주시,단구동 ,1517-3,원주구곡청솔7차아파트,강원도 원주시 단구동 1517-3 원주구곡청솔7차아파트,59.85,8,2002,2017,11,,37.3278,127.9472,1.22E+08
강원도,원주시,단구동 ,1517-4,현대아파트,강원도 원주시 단구동 1517-4 현대아파트,59.84,3,1997,2017,11,,37.3287,127.9463,1.47E+08
강원도,원주시,단구동 ,1588-1,현진에버빌2차아파트,강원도 원주시 단구동 1588-1 현진에버빌2차아파트,59.76,1,2002,2017,11,,37.3234,127.9514,1.33E+08
강원도,원주시,단구동 ,1588-4,구곡청솔2차아파트,강원도 원주시 단구동 1588-4 구곡청솔2차아파트,58.65,5,2000,2017,11,,37.3221,127.9535,1.07E+08
강원도,원주시,단구동 ,1589-1,현대2차아파트,강원도 원주시 단구동 1589-1 현대2차아파트,84.99,10,1998,2017,11,,37.3215,127.9506,1.66E+08
강원도,원주시,단구동 ,1589-3,세경웰러스아파트,강원도 원주시 단구동 1589-3 세경웰러스아파트,84.74,2,2005,2017,11,,37.3207,127.9515,1.47E+08
강원도,원주시,단구동 ,1589-4,성일아파트,강원도 원주시 단구동 1589-4 성일아파트,59.55,2,1998,2017,11,,37.3203,127.9526,1.29E+08
강원도,원주시,단구동 ,1612,단구동현진에버빌(1),강원도 원주시 단구동 1612 단구동현진에버빌(1),74.76,14,2001,2017,11,,37.3245,127.9559,1.64E+08
강원도,원주시,단구동 ,1684-1,청솔4차아파트,강원도 원주시 단구동 1684-1 청솔4차아파트,58.65,5,2001,2017,11,,37.32,127.9539,1.05E+08
강원도,원주시,단구동 ,1684-1,청솔4차아파트,강원도 원주시 단구동 1684-1 청솔4차아파트,58.65,13,2001,2017,11,,37.32,127.9539,1.12E+08
강원도,원주시,단구동 ,1684-1,청솔4차아파트,강원도 원주시 단구동 1684-1 청솔4차아파트,58.65,8,2001,2017,11,,37.32,127.9539,1.09E+08
강원도,원주시,단구동 ,1684-1,청솔4차아파트,강원도 원주시 단구동 1684-1 청솔4차아파트,58.65,1,2001,2017,11,,37.32,127.9539,1.02E+08
강원도,원주시,단구동 ,1684-1,청솔4차아파트,강원도 원주시 단구동 1684-1 청솔4차아파트,58.65,4,2001,2017,11,,37.32,127.9539,1.03E+08
강원도,원주시,단구동 ,1702,중앙하이츠아파트,강원도 원주시 단구동 1702 중앙하이츠아파트,106.51,4,2008,2017,11,,37.314,127.9587,2.31E+08
강원도,원주시,단구동 ,186-11,선아아파트,강원도 원주시 단구동 186-11 선아아파트,74.38,1,1980,2017,11,,37.3303,127.96,9.13E+07
강원도,원주시,단구동 ,186-2,원흥아파트,강원도 원주시 단구동 186-2 원흥아파트,59.82,7,1995,2017,11,,37.3294,127.9602,1.26E+08
강원도,원주시,단구동 ,587-1,해청아파트,강원도 원주시 단구동 587-1 해청아파트,84.6,10,1991,2017,11,,37.3292,127.9569,1.37E+08
강원도,원주시,명륜동 ,124,대성현대아파트,강원도 원주시 명륜동 124 대성현대아파트,84.92,10,1991,2017,11,,37.3395,127.9502,1.40E+08
강원도,원주시,명륜동 ,205-151,동현맨션,강원도 원주시 명륜동 205-151 동현맨션,71.46,5,1989,2017,11,,37.3404,127.9467,9.93E+07
강원도,원주시,명륜동 ,205-37,현대아파트,강원도 원주시 명륜동 205-37 현대아파트,84.97,4,1990,2017,11,,37.3404,127.9457,1.48E+08
강원도,원주시,명륜동 ,710,행운아파트,강원도 원주시 명륜동 710 행운아파트,38.64,10,1992,2017,11,,37.3329,127.9404,7.44E+07
강원도,원주시,명륜동 ,765,한솔솔파크,강원도 원주시 명륜동 765 한솔솔파크,84.92,5,2006,2017,11,,37.3339,127.9392,2.37E+08
강원도,원주시,명륜동 ,774,영진아파트,강원도 원주시 명륜동 774 영진아파트,84.51,10,1997,2017,11,,37.3362,127.9391,1.17E+08
강원도,원주시,명륜동 ,802,성원아파트,강원도 원주시 명륜동 802 성원아파트,84.93,6,2000,2017,11,,37.3413,127.9418,1.74E+08
강원도,원주시,명륜동 ,802,성원아파트,강원도 원주시 명륜동 802 성원아파트,75.06,9,2000,2017,11,,37.3413,127.9418,1.54E+08
강원도,원주시,명륜동 ,847-4,동보노빌리티2아파트,강원도 원주시 명륜동 847-4 동보노빌리티2아파트,118.75,3,2002,2017,11,,37.3238,127.9393,2.09E+08
강원도,원주시,명륜동 ,847-5,동보노빌리티-1,강원도 원주시 명륜동 847-5 동보노빌리티-1,84.78,1,2001,2017,11,,37.3246,127.9383,1.83E+08
강원도,원주시,무실동 ,1640,요진보네르카운티,강원도 원주시 무실동 1640 요진보네르카운티,117.38,3,2004,2017,11,,37.3375,127.9244,2.60E+08
강원도,원주시,무실동 ,1644,무실주공4단지아파트,강원도 원주시 무실동 1644 무실주공4단지아파트,75.66,17,2001,2017,11,,37.3359,127.9263,1.88E+08
강원도,원주시,무실동 ,1644,무실주공4단지아파트,강원도 원주시 무실동 1644 무실주공4단지아파트,75.95,3,2001,2017,11,,37.3359,127.9263,1.79E+08
강원도,원주시,무실동 ,1644,무실주공4단지아파트,강원도 원주시 무실동 1644 무실주공4단지아파트,84.52,6,2001,2017,11,,37.3359,127.9263,1.90E+08
강원도,원주시,무실동 ,1645,무실주공3단지아파트,강원도 원주시 무실동 1645 무실주공3단지아파트,59.92,18,2003,2017,11,,37.334,127.9269,1.86E+08
강원도,원주시,무실동 ,1645,무실주공3단지아파트,강원도 원주시 무실동 1645 무실주공3단지아파트,59.83,14,2003,2017,11,,37.334,127.9269,1.92E+08
강원도,원주시,무실동 ,1645,무실주공3단지아파트,강원도 원주시 무실동 1645 무실주공3단지아파트,59.92,19,2003,2017,11,,37.334,127.9269,1.87E+08
강원도,원주시,무실동 ,1714,무실이-편한세상,강원도 원주시 무실동 1714 무실이-편한세상,101.44,10,2009,2017,11,,37.3378,127.9189,3.03E+08
강원도,원주시,무실동 ,1715-1,원주무실6단지휴먼시아,강원도 원주시 무실동 1715-1 원주무실6단지휴먼시아,84.81,4,2010,2017,11,,37.3364,127.9202,2.58E+08
강원도,원주시,무실동 ,1715-1,원주무실6단지휴먼시아,강원도 원주시 무실동 1715-1 원주무실6단지휴먼시아,84.9,11,2010,2017,11,,37.3364,127.9202,2.59E+08
강원도,원주시,무실동 ,1861-1,원주시무실세영리첼1차아파트,강원도 원주시 무실동 1861-1 원주시무실세영리첼1차아파트,118.4,3,2014,2017,11,,37.3298,127.9273,3.61E+08
강원도,원주시,무실동 ,1861-1,원주시무실세영리첼1차아파트,강원도 원주시 무실동 1861-1 원주시무실세영리첼1차아파트,118.4,7,2014,2017,11,,37.3298,127.9273,3.68E+08
강원도,원주시,무실동 ,1868-6,무실우미린,강원도 원주시 무실동 1868-6 무실우미린,75.3,16,2014,2017,11,,37.327,127.9323,2.68E+08
강원도,원주시,반곡동 ,1800,반곡벽산블루밍1차아파트,강원도 원주시 반곡동 1800 반곡벽산블루밍1차아파트,123.52,13,2007,2017,11,,37.3389,127.965,2.84E+08
강원도,원주시,반곡동 ,1800,반곡벽산블루밍1차아파트,강원도 원주시 반곡동 1800 반곡벽산블루밍1차아파트,123.52,2,2007,2017,11,,37.3389,127.965,2.42E+08
