,시도,시구군,읍면동,지번,아파트명,전체주소,전용면적,층,건축년도,거래년도,거래월,거래금액,위도,경도
162,강원도,속초시,교동 ,783,대명늘푸른아파트,강원도 속초시 교동 783 대명늘푸른아파트,59.96,15,2000,2017,11,134851164.53953993,38.2051,128.5706
163,강원도,속초시,교동 ,898,교동2주공아파트,강원도 속초시 교동 898 교동2주공아파트,39.69,4,1990,2017,11,90420811.22593021,38.2073,128.5798
164,강원도,속초시,교동 ,898,교동2주공아파트,강원도 속초시 교동 898 교동2주공아파트,39.3,3,1990,2017,11,89094510.91438961,38.2073,128.5798
165,강원도,속초시,교동 ,923,삼환아파트,강원도 속초시 교동 923 삼환아파트,54.58,9,1994,2017,11,111981946.49180114,38.2035,128.5661
166,강원도,속초시,교동 ,923,삼환아파트,강원도 속초시 교동 923 삼환아파트,96.42,5,1994,2017,11,159320973.72373593,38.2035,128.5661
167,강원도,속초시,교동 ,961,청초대우아파트,강원도 속초시 교동 961 청초대우아파트,59.95,4,1998,2017,11,152622156.9723562,38.1973,128.5735
168,강원도,속초시,금호동 ,622-66,금호대명(서울대명2차)아파트,강원도 속초시 금호동 622-66 금호대명(서울대명2차)아파트,59.4,5,1993,2017,11,115708645.08286226,38.2098,128.5802
169,강원도,속초시,금호동 ,627,속초e편한세상,강원도 속초시 금호동 627 속초e편한세상,84.98,15,2006,2017,11,274055777.4947268,38.2101,128.5823
170,강원도,속초시,동명동 ,512,대명타워영랑호아파트,강원도 속초시 동명동 512 대명타워영랑호아파트,59.93,2,1997,2017,11,109738791.95579445,38.2114,128.5842
171,강원도,속초시,동명동 ,512,대명타워영랑호아파트,강원도 속초시 동명동 512 대명타워영랑호아파트,84.9,4,1997,2017,11,137465303.50333607,38.2114,128.5842
172,강원도,속초시,영랑동 ,157,양우비치타워맨션,강원도 속초시 영랑동 157 양우비치타워맨션,84.5,15,1990,2017,11,124648706.40915453,38.2159,128.5927
173,강원도,속초시,영랑동 ,160-1,송하아파트,강원도 속초시 영랑동 160-1 송하아파트,47.64,5,1988,2017,11,56771524.905313015,38.2165,128.5916
174,강원도,속초시,영랑동 ,160-1,송하아파트,강원도 속초시 영랑동 160-1 송하아파트,39.93,1,1988,2017,11,44859724.49494982,38.2165,128.5916
175,강원도,속초시,조양동 ,1215-1,조양2주공아파트,강원도 속초시 조양동 1215-1 조양2주공아파트,39.74,12,1998,2017,11,97497669.05524874,38.1863,128.5938
176,강원도,속초시,조양동 ,1217-1,,강원도 속초시 조양동 1217-1 ,59.99,12,1998,2017,11,144570300.4541179,38.185,128.5938
177,강원도,속초시,조양동 ,1292-1,동명아파트,강원도 속초시 조양동 1292-1 동명아파트,39.45,2,1989,2017,11,62469040.9081254,38.1859,128.5995
178,강원도,속초시,조양동 ,1294-23,성호아파트,강원도 속초시 조양동 1294-23 성호아파트,49.65,11,2001,2017,11,115049533.54711545,38.1848,128.5989
179,강원도,속초시,조양동 ,1294-23,성호아파트,강원도 속초시 조양동 1294-23 성호아파트,59.76,13,2001,2017,11,131892022.45077693,38.1848,128.5989
180,강원도,속초시,조양동 ,1294-23,성호아파트,강원도 속초시 조양동 1294-23 성호아파트,59.76,17,2001,2017,11,131349345.64249432,38.1848,128.5989
181,강원도,속초시,조양동 ,1463-4,설악한신아파트,강원도 속초시 조양동 1463-4 설악한신아파트,51.45,2,1990,2017,11,115294125.20601094,38.1878,128.60399999999998
182,강원도,속초시,조양동 ,1499,부영아파트3단지,강원도 속초시 조양동 1499 부영아파트3단지,84.88,10,1996,2017,11,205191838.64835918,38.1902,128.578
183,강원도,속초시,조양동 ,1499,부영아파트3단지,강원도 속초시 조양동 1499 부영아파트3단지,166.54,15,1996,2017,11,245594616.17915785,38.1902,128.578
184,강원도,속초시,조양동 ,1499,부영아파트3단지,강원도 속초시 조양동 1499 부영아파트3단지,84.88,14,1996,2017,11,205556407.93964922,38.1902,128.578
185,강원도,속초시,조양동 ,1499,부영아파트3단지,강원도 속초시 조양동 1499 부영아파트3단지,59.91,2,1996,2017,11,138969580.11316812,38.1902,128.578
186,강원도,속초시,조양동 ,1501,,강원도 속초시 조양동 1501 ,40.0,11,1995,2017,11,68126054.07185745,38.1885,128.5815
187,강원도,속초시,조양동 ,1502,부영아파트6단지,강원도 속초시 조양동 1502 부영아파트6단지,50.0,1,1995,2017,11,90580839.721879,38.1874,128.5819
188,강원도,속초시,조양동 ,1505,부영아파트,강원도 속초시 조양동 1505 부영아파트,50.0,14,1995,2017,11,104393408.62737668,38.1887,128.5843
189,강원도,속초시,조양동 ,1540-1,부영아파트,강원도 속초시 조양동 1540-1 부영아파트,49.92,2,1998,2017,11,98250776.92056751,38.1878,128.5858
190,강원도,속초시,조양동 ,1540-1,부영아파트,강원도 속초시 조양동 1540-1 부영아파트,49.92,5,1998,2017,11,104358825.20970261,38.1878,128.5858
191,강원도,속초시,조양동 ,1563,속초조양코아루아파트,강원도 속초시 조양동 1563 속초조양코아루아파트,84.98,12,2006,2017,11,227536356.84986937,38.1878,128.5716
192,강원도,속초시,조양동 ,1563,속초조양코아루아파트,강원도 속초시 조양동 1563 속초조양코아루아파트,84.98,6,2006,2017,11,222617332.24111545,38.1878,128.5716
193,강원도,속초시,청학동 ,632-30,금강아파트,강원도 속초시 청학동 632-30 금강아파트,71.87,2,1983,2017,11,53785074.746860504,38.204,128.5829
194,강원도,양구군,양구읍 상리,510,경림아파트,강원도 양구군 양구읍 상리 510 경림아파트,37.76,8,1998,2017,11,59439434.37685871,38.1079,127.9846
195,강원도,양구군,양구읍 정림리,177,보배아파트,강원도 양구군 양구읍 정림리 177 보배아파트,84.69,2,1992,2017,11,77865018.59016085,38.1004,127.9832
196,강원도,원주시,개운동 ,28-1,원주힐스테이트아파트,강원도 원주시 개운동 28-1 원주힐스테이트아파트,157.78,13,2006,2017,11,290565685.31046116,37.3406,127.9623
197,강원도,원주시,개운동 ,322,개운현대아파트,강원도 원주시 개운동 322 개운현대아파트,35.1,9,1998,2017,11,75895834.12224579,37.3368,127.9519
198,강원도,원주시,개운동 ,328-1,원흥3차아파트,강원도 원주시 개운동 328-1 원흥3차아파트,59.9,2,1993,2017,11,97523417.08038044,37.3349,127.9538
199,강원도,원주시,개운동 ,441,개운1차한신휴플러스아파트,강원도 원주시 개운동 441 개운1차한신휴플러스아파트,84.98,8,2006,2017,11,232493340.11288738,37.3322,127.9503
200,강원도,원주시,개운동 ,441,개운1차한신휴플러스아파트,강원도 원주시 개운동 441 개운1차한신휴플러스아파트,84.98,16,2006,2017,11,234587233.3763653,37.3322,127.9503
201,강원도,원주시,관설동 ,1713-1,청솔6차아파트,강원도 원주시 관설동 1713-1 청솔6차아파트,59.85,2,2002,2017,11,115176115.85413325,37.3175,127.9655
202,강원도,원주시,관설동 ,1713-1,청솔6차아파트,강원도 원주시 관설동 1713-1 청솔6차아파트,59.85,7,2002,2017,11,121484833.98692644,37.3175,127.9655
203,강원도,원주시,관설동 ,1713-2,원주단관8차청솔아파트,강원도 원주시 관설동 1713-2 원주단관8차청솔아파트,59.85,11,2002,2017,11,127233583.60259998,37.3168,127.9663
204,강원도,원주시,관설동 ,1713-2,원주단관8차청솔아파트,강원도 원주시 관설동 1713-2 원주단관8차청솔아파트,59.85,8,2002,2017,11,127444349.99631679,37.3168,127.9663
205,강원도,원주시,관설동 ,1774-4,단관코아루아파트,강원도 원주시 관설동 1774-4 단관코아루아파트,84.96,2,2005,2017,11,177442028.49144018,37.314,127.9622
206,강원도,원주시,단계동 ,1095-1,봉화산이-편한세상,강원도 원주시 단계동 1095-1 봉화산이-편한세상,84.98,8,2006,2017,11,261484180.29539979,37.3511,127.927
207,강원도,원주시,단계동 ,111-4,동보렉스3차아파트,강원도 원주시 단계동 111-4 동보렉스3차아파트,59.99,5,1990,2017,11,92788521.46901512,37.3565,127.93299999999999
208,강원도,원주시,단계동 ,111-47,동보렉스아파트4차,강원도 원주시 단계동 111-47 동보렉스아파트4차,73.0,5,1991,2017,11,126465706.34347689,37.3572,127.9322
209,강원도,원주시,단계동 ,1165,단계이안아파트,강원도 원주시 단계동 1165 단계이안아파트,84.93,4,2007,2017,11,203387377.38992202,37.3618,127.935
210,강원도,원주시,단계동 ,1166,이안1단지,강원도 원주시 단계동 1166 이안1단지,84.93,15,2007,2017,11,214127423.95895755,37.3604,127.9345
211,강원도,원주시,단계동 ,507,현대아파트,강원도 원주시 단계동 507 현대아파트,75.93,19,1992,2017,11,133399229.61160076,37.357,127.9294
212,강원도,원주시,단계동 ,792,단계아파트,강원도 원주시 단계동 792 단계아파트,54.12,5,1984,2017,11,124418694.60593951,37.3444,127.9348
213,강원도,원주시,단계동 ,792,단계아파트,강원도 원주시 단계동 792 단계아파트,54.12,2,1984,2017,11,121625748.29207814,37.3444,127.9348
214,강원도,원주시,단계동 ,807,단계롯데아파트,강원도 원주시 단계동 807 단계롯데아파트,84.91,11,1993,2017,11,159304906.72277606,37.353,127.929
215,강원도,원주시,단계동 ,807,단계롯데아파트,강원도 원주시 단계동 807 단계롯데아파트,76.54,3,1993,2017,11,141128856.7394451,37.353,127.929
216,강원도,원주시,단계동 ,807,단계롯데아파트,강원도 원주시 단계동 807 단계롯데아파트,84.91,12,1993,2017,11,159075317.73537576,37.353,127.929
217,강원도,원주시,단계동 ,808-1,라이프타운,강원도 원주시 단계동 808-1 라이프타운,134.76,6,1993,2017,11,184594074.63650286,37.3513,127.9309
218,강원도,원주시,단계동 ,880,코오롱아파트,강원도 원주시 단계동 880 코오롱아파트,59.73,15,1994,2017,11,145326032.69345915,37.3431,127.9283
219,강원도,원주시,단계동 ,880,코오롱아파트,강원도 원주시 단계동 880 코오롱아파트,59.73,14,1994,2017,11,145593908.38187635,37.3431,127.9283
220,강원도,원주시,단구동 ,1026-26,동보 노빌리티타워 골드,강원도 원주시 단구동 1026-26 동보 노빌리티타워 골드,144.2,24,2009,2017,11,337173809.7972785,37.3285,127.9522
221,강원도,원주시,단구동 ,1026-26,동보 노빌리티타워 골드,강원도 원주시 단구동 1026-26 동보 노빌리티타워 골드,146.98,11,2009,2017,11,331685748.0011717,37.3285,127.9522
222,강원도,원주시,단구동 ,1461,한신휴플러스2차아파트,강원도 원주시 단구동 1461 한신휴플러스2차아파트,84.98,5,2006,2017,11,230626768.66925144,37.3297,127.9531
223,강원도,원주시,단구동 ,1467,대흥아파트,강원도 원주시 단구동 1467 대흥아파트,84.98,8,1994,2017,11,144206256.03763235,37.323,127.9646
224,강원도,원주시,단구동 ,1478-4,유승아파트,강원도 원주시 단구동 1478-4 유승아파트,84.47,14,2003,2017,11,187219629.6272968,37.3203,127.9674
225,강원도,원주시,단구동 ,1478-4,유승아파트,강원도 원주시 단구동 1478-4 유승아파트,84.47,17,2003,2017,11,187307677.37575114,37.3203,127.9674
226,강원도,원주시,단구동 ,1517-2,한일아파트,강원도 원주시 단구동 1517-2 한일아파트,59.91,15,1997,2017,11,159899750.25468338,37.329,127.9486
227,강원도,원주시,단구동 ,1517-2,한일아파트,강원도 원주시 단구동 1517-2 한일아파트,59.91,5,1997,2017,11,158923322.7399069,37.329,127.9486
228,강원도,원주시,단구동 ,1517-3,원주구곡청솔7차아파트,강원도 원주시 단구동 1517-3 원주구곡청솔7차아파트,59.85,15,2002,2017,11,127355019.22056258,37.3278,127.9472
229,강원도,원주시,단구동 ,1517-3,원주구곡청솔7차아파트,강원도 원주시 단구동 1517-3 원주구곡청솔7차아파트,59.85,8,2002,2017,11,128528143.56832421,37.3278,127.9472
230,강원도,원주시,단구동 ,1517-4,현대아파트,강원도 원주시 단구동 1517-4 현대아파트,59.84,3,1997,2017,11,152836160.09403408,37.3287,127.9463
231,강원도,원주시,단구동 ,1588-1,현진에버빌2차아파트,강원도 원주시 단구동 1588-1 현진에버빌2차아파트,59.76,1,2002,2017,11,155860051.32187402,37.3234,127.9514
232,강원도,원주시,단구동 ,1588-4,구곡청솔2차아파트,강원도 원주시 단구동 1588-4 구곡청솔2차아파트,58.65,5,2000,2017,11,116239541.36775506,37.3221,127.9535
233,강원도,원주시,단구동 ,1589-1,현대2차아파트,강원도 원주시 단구동 1589-1 현대2차아파트,84.99,10,1998,2017,11,188523272.84310997,37.3215,127.9506
234,강원도,원주시,단구동 ,1589-3,세경웰러스아파트,강원도 원주시 단구동 1589-3 세경웰러스아파트,84.74,2,2005,2017,11,147565921.34179342,37.3207,127.9515
235,강원도,원주시,단구동 ,1589-4,성일아파트,강원도 원주시 단구동 1589-4 성일아파트,59.55,2,1998,2017,11,137894942.69052804,37.3203,127.9526
236,강원도,원주시,단구동 ,1612,단구동현진에버빌(1),강원도 원주시 단구동 1612 단구동현진에버빌(1),74.76,14,2001,2017,11,187482854.34175193,37.3245,127.9559
237,강원도,원주시,단구동 ,1684-1,청솔4차아파트,강원도 원주시 단구동 1684-1 청솔4차아파트,58.65,5,2001,2017,11,117928457.26992452,37.32,127.9539
238,강원도,원주시,단구동 ,1684-1,청솔4차아파트,강원도 원주시 단구동 1684-1 청솔4차아파트,58.65,13,2001,2017,11,118298945.98262084,37.32,127.9539
239,강원도,원주시,단구동 ,1684-1,청솔4차아파트,강원도 원주시 단구동 1684-1 청솔4차아파트,58.65,8,2001,2017,11,119076314.7277919,37.32,127.9539
240,강원도,원주시,단구동 ,1684-1,청솔4차아파트,강원도 원주시 단구동 1684-1 청솔4차아파트,58.65,1,2001,2017,11,109655409.76115787,37.32,127.9539
241,강원도,원주시,단구동 ,1684-1,청솔4차아파트,강원도 원주시 단구동 1684-1 청솔4차아파트,58.65,4,2001,2017,11,116808680.61409771,37.32,127.9539
242,강원도,원주시,단구동 ,1702,중앙하이츠아파트,강원도 원주시 단구동 1702 중앙하이츠아파트,106.51,4,2008,2017,11,225647011.67166054,37.314,127.9587
243,강원도,원주시,단구동 ,186-11,선아아파트,강원도 원주시 단구동 186-11 선아아파트,74.38,1,1980,2017,11,75028828.42435122,37.3303,127.96
244,강원도,원주시,단구동 ,186-2,원흥아파트,강원도 원주시 단구동 186-2 원흥아파트,59.82,7,1995,2017,11,111454636.85140574,37.3294,127.9602
245,강원도,원주시,단구동 ,587-1,해청아파트,강원도 원주시 단구동 587-1 해청아파트,84.6,10,1991,2017,11,133014365.1612035,37.3292,127.9569
246,강원도,원주시,명륜동 ,124,대성현대아파트,강원도 원주시 명륜동 124 대성현대아파트,84.92,10,1991,2017,11,142080644.29812157,37.3395,127.9502
247,강원도,원주시,명륜동 ,205-151,동현맨션,강원도 원주시 명륜동 205-151 동현맨션,71.46,5,1989,2017,11,98531526.62155056,37.3404,127.9467
248,강원도,원주시,명륜동 ,205-37,현대아파트,강원도 원주시 명륜동 205-37 현대아파트,84.97,4,1990,2017,11,141745613.79444015,37.3404,127.9457
249,강원도,원주시,명륜동 ,710,행운아파트,강원도 원주시 명륜동 710 행운아파트,38.64,10,1992,2017,11,74814183.7890234,37.3329,127.9404
250,강원도,원주시,명륜동 ,765,한솔솔파크,강원도 원주시 명륜동 765 한솔솔파크,84.92,5,2006,2017,11,209955281.61714685,37.3339,127.9392
251,강원도,원주시,명륜동 ,774,영진아파트,강원도 원주시 명륜동 774 영진아파트,84.51,10,1997,2017,11,127814022.237095,37.3362,127.9391
252,강원도,원주시,명륜동 ,802,성원아파트,강원도 원주시 명륜동 802 성원아파트,84.93,6,2000,2017,11,172267870.9881338,37.3413,127.9418
253,강원도,원주시,명륜동 ,802,성원아파트,강원도 원주시 명륜동 802 성원아파트,75.06,9,2000,2017,11,159314573.1670922,37.3413,127.9418
254,강원도,원주시,명륜동 ,847-4,동보노빌리티2아파트,강원도 원주시 명륜동 847-4 동보노빌리티2아파트,118.75,3,2002,2017,11,206751168.79324067,37.3238,127.9393
